Student ID,Hardness of Skill Tested,Number of Hard Questions,Number of Medium Questions,Number of Easy Questions,Percentage of Hard Questions Correct,Percentage of Medium Questions Correct,Percentage of Easy Questions Correct,Accuracy on Hard Questions,Accuracy on Medium Questions,Accuracy on Easy Questions,Percentage of Time Left on Clock,Total Questions,Weighted Score,Passed
919063.0687,1.039287361,0.962887783,9.080751673,14.97104025,16.50925456,54.13089739,71.94104326,11.05721519,36.93591659,45.58967166,23.50667939,25.014679706,227.85705574715112,0
136111.0901,1.928152275,0.971553342,9.073370322,19.87957192,47.58149484,55.23634253,76.01519121,14.8493697,48.62298084,61.32258298,31.22184999,29.924495584,519.9785230052267,0
507731.9159,2.018716636,0.958631851,8.96212222,19.89890831,12.85118582,50.99688616,72.82235319,15.41130459,49.34750023,62.53730825,32.32063947,29.819662381,493.1591586362701,0
895385.2839,1.061763376,3.001219058,8.972951948,18.95196933,31.76381278,42.4015719,74.55432951,100.7302487,-0.526707064,98.94407247,23.00400005,30.926140336000003,363.08456704674046,0
227822.4756,3.03603666,2.998766147,7.102812777,16.06086405,30.71620512,52.90447783,73.18734113,11.47884869,41.41435316,52.01475383,26.04754592,26.162442974,737.933152203713,1
385454.7685,2.006817666,2.020549203,7.949487678,17.04531967,34.8219574,53.75681456,72.75831022,6.342363707,21.00380098,26.56493521,13.01791634,27.015356551,244.34029729311064,0
413774.8251,3.021465502,0.973050356,10.01525902,15.03770493,30.19425572,55.09696415,72.09365064,7.688378226,25.12241416,31.90258381,16.72133695,26.026014306,455.3001584579716,0
322230.8644,1.993548419,1.991261529,7.920782782,19.95940332,39.00201218,54.79482021,78.35363918,8.411386883,26.78781883,31.56599061,-18.76944717,29.871447631,284.2881092955082,0
592458.3517,2.965015327,1.008670558,7.959601143,17.98602513,43.79992122,48.9906313,76.14317795,20.35296445,60.87205678,73.63716343,39.315008,26.954296831,1044.3380911010397,1
349454.1378,1.017502998,2.958613511,8.963074189,16.0113397,39.0848097,43.82732755,78.79827038,10.38497251,36.38206068,45.38182825,23.02320043,27.9330274,203.95427059661333,0
192502.6212,2.024551252,1.956062372,7.118670919,19.05087224,26.455585,58.44977214,76.20502714,11.25458485,38.8955187,47.44242783,24.18927122,28.125605531,446.18207544934967,0
709676.971,3.06920921,2.03940554,5.130442828,18.88656808,32.85861921,45.86020134,77.34804092,16.0550836,52.76868778,66.14580864,34.03372505,26.056416448,951.1461132270017,1
334937.4248,0.980333675,2.989889837,8.043568572,16.94935237,34.7185708,52.4297384,77.2245314,19.93471888,65.99352475,82.40838326,42.43593742,27.982810778999998,369.93068351951,0
575808.9843,2.947984453,2.995996536,7.835015451,18.00650955,26.98860643,45.30492083,75.65167986,7.0891229,22.53023225,27.27774189,14.71296768,28.837521537,335.3726621433134,0
224341.0426,1.898614993,2.017220389,5.998975078,17.96970089,20.81329389,56.21615874,78.2324199,2.479330306,13.05274005,15.32723822,7.821237722,25.985896356999998,145.29250587918014,0
329492.7887,3.006895578,1.039534131,8.021529762,18.09507997,46.50710486,46.34091572,78.46533915,14.7983396,39.44688863,51.36400179,26.16197771,27.156143863,725.8351643408821,1
602720.0149,0.954276811,1.986472979,7.971766425,18.98106866,32.88938491,43.82208925,71.06365816,10.45617973,37.10124298,44.6396289,23.67589587,28.939308064,170.37634671594319,0
998537.1451,1.036733184,1.064878013,8.044248963,15.88141351,27.89627081,52.0124846,70.72743092,7.890372311,29.66795852,33.76931317,17.70098817,24.990540486,172.9389026610984,0
321833.0419,3.004665479,2.001243088,6.010356616,16.13947328,14.41657525,52.96942127,72.52316013,17.23727767,58.03831192,75.55674099,37.83304111,24.151072984000002,1096.6807201807665,1
475940.7862,1.040171975,2.01888888,7.955871773,15.98159834,31.63060138,45.49919932,72.54898839,19.40129635,61.43342182,79.00006922,40.20973259,25.956358993000002,367.83324486968286,0
836531.9258,1.040389303,1.045597912,6.8655509,18.16426058,42.2785928,42.22939836,74.6021011,17.95591258,59.92575735,74.05893471,37.992013,26.075409392,353.15819081754677,0
166510.2941,1.97692146,1.929701025,6.970831755,19.78133868,33.63400668,52.92640439,70.8353595,10.09925896,32.37210091,38.5456665,20.347618,28.68187146,330.4101202320698,0
848291.2455,1.036412492,2.920277804,10.1019718,14.79628382,26.61146056,56.76497189,71.21702253,10.40760644,35.75557725,45.74523074,23.99927972,27.818533423999998,208.1734613937979,0
958437.76,3.05015648,0.995946856,6.994791406,18.02838865,21.87906686,50.64093137,74.7500055,12.22015777,45.17410703,53.82183644,28.69202431,26.019126912,772.2493157269203,1
178969.2679,2.03358729,2.017151896,7.883205421,16.82484015,38.61591709,51.66071974,76.04627162,9.89403171,35.05911232,45.4410816,21.93523056,26.725197467,430.65752261641927,0
782044.0512,1.982793847,2.00973117,5.076589482,18.08324084,35.5272353,54.3781636,72.52983605,9.486393373,31.77233062,38.7572992,19.06308418,25.169561492,384.8610141808545,0
985195.2781,0.952120236,2.96520181,9.050478148,16.89528012,37.29379094,52.4118048,75.12685068,17.21374774,56.73071845,72.76983107,36.3029124,28.910960078,300.36146514208644,0
783688.2162,1.010417968,3.021060297,8.129432655,17.09028048,34.99820168,47.87662154,75.56615332,11.28963175,36.32974907,46.62897105,24.2326839,28.240773432,203.29515233132753,0
990092.4588,1.984466468,3.026189926,4.962396318,15.02444251,21.5423044,48.40746577,76.86687332,12.67169768,45.11948696,56.5416541,29.8301278,23.013028754,587.9585361975127,0
500064.5404,1.996824745,3.029965137,6.912474357,19.99937333,27.23793218,51.33820466,74.00714507,18.52438445,60.36094886,73.27390123,37.96342138,29.941812824000003,603.2254935453628,0
491498.3308,1.016440161,2.012172066,7.027198859,17.04020478,24.78675342,44.37841218,75.03283457,10.61960243,33.46142065,41.84531237,21.44414485,26.079575705,191.32848165657353,0
742630.2277,1.935738967,1.06633407,5.980364044,16.01557461,44.19512597,46.61177466,76.31315865,8.912576244,35.38821341,40.36756126,20.79446663,23.062272724000003,430.98416744406813,0
652243.4291,2.924841457,3.00191678,5.993512932,17.10985202,28.71820075,54.20366425,71.83274212,13.08804993,43.0421876,55.13353669,27.90895292,26.105281732,748.299215635497,1
691229.3999,1.962764048,0.942515004,9.005885412,16.99499478,30.11931654,49.88768947,73.32863369,5.292812565,19.73395779,23.6857539,12.4472422,26.943395195999997,210.31733027134254,0
479423.7496,3.03889254,3.081402637,6.112642532,19.01474233,42.37365634,49.30951895,73.28797511,11.59138898,40.27814441,47.15577667,25.22395212,28.208787499,640.0711963064575,0
402038.797,2.870504853,1.097851139,9.00219309,19.99455033,39.80852049,46.33477128,75.26040374,15.69713573,54.63443931,68.83904233,34.67247001,30.094594559,796.3778606520791,1
393290.5183,3.017325194,1.019357775,7.978898473,16.90048829,15.64383222,43.34890763,78.22706032,7.610826431,25.67493561,30.45749254,16.24232028,25.898744538,421.750008990944,0
271329.9442,2.021580563,2.015972601,9.021398256,14.848169,38.11457871,39.88111725,77.15727371,99.46041786,99.99468729,99.81201065,24.37386659,25.885539856999998,1209.8828250287331,1
342470.7552,0.992067432,1.012609722,5.870019095,15.06095955,47.96845985,50.15786123,79.25465585,11.96301247,37.44913543,45.78379936,23.55744352,21.943588367,275.98568223927145,0
728810.2768,1.025644445,1.997029038,9.125333344,17.03856445,13.29636224,44.54333676,76.36065946,6.625248029,22.96277174,28.19833329,13.37333541,28.160926831999998,119.35881127706418,0
830125.7177,2.013427904,2.002624507,8.996619706,17.03344661,23.95568797,49.41616502,75.76148109,16.16987187,49.89137907,64.53708424,32.43042241,28.032690823,557.2367139853334,0
226656.0599,2.020769294,0.976072249,4.997749374,15.936303,12.0756205,55.18136571,76.55675896,12.55894026,40.90799946,50.35119988,26.99750724,21.910124623,578.9365920166456,0
429830.8899,3.070060641,3.12910665,8.861242786,16.8469696,18.97492328,53.06156507,73.32001684,17.00487479,55.68854666,70.43260267,35.36850738,28.837319036000004,899.9422466416697,1
920284.1363,1.020589489,1.953971059,9.938300825,18.97447613,29.35644647,47.77991198,75.81942876,13.71176419,43.79861892,53.69280892,28.38209679,30.866748014000002,218.02612095321368,0
668810.9251,3.036595421,1.01958394,8.162041476,20.02071882,24.71319227,46.85339025,74.48302236,16.8952837,50.64618151,64.17629712,34.40629239,29.202344236000002,788.3966960715729,1
704452.9878,0.991367787,1.957247647,9.956621052,15.0630811,18.76110692,46.51644548,76.68222606,0.485491246,101.1898901,100.4877493,34.00933494,26.976949798999996,457.74296589307073,0
391471.657,2.014724986,2.065863469,6.997913454,15.86958439,34.53185803,44.1602244,74.0880003,12.87245014,39.66757107,51.37708239,25.63567232,24.933361313,486.0697349295291,0
168529.0344,0.952663659,1.973513421,7.951002917,19.06812261,29.60875789,56.10038654,74.4276152,15.829281,52.06270144,63.833028,33.7555604,28.992638948,268.646936248769,0
887417.1197,3.011534471,2.984822339,8.077969949,16.95164569,28.66494509,45.12600059,73.04494333,18.67358349,65.41085237,83.85561014,41.61207751,28.014437978,1034.794674444974,1
595663.0925,2.047265994,1.035814256,5.096436717,15.13594108,15.77498286,54.63511236,75.1993162,17.2556115,50.57678523,60.60530148,33.47705799,21.268192053,732.4680239189568,1
677041.7439,2.028523753,0.995044036,8.02596909,19.89620359,42.83074941,54.12613108,74.36271197,11.0570528,43.77565018,52.85112672,26.56295832,28.917216716,476.0500158843682,0
796156.1739,2.981835296,2.969308036,7.06127573,16.16203536,47.60804308,54.90101276,76.83938061,12.67633031,38.7061581,48.33721578,26.57421441,26.192619126,734.4686358473621,1
821285.0347,1.964699391,1.914889549,9.000253435,19.08495548,45.90650309,51.82621144,76.40180615,100.8880767,100.4720712,-0.838328726,21.49744069,30.000098464,640.8433887505207,1
171780.3417,2.997283592,3.000704229,6.147281486,20.15461791,28.74916275,47.8863534,76.51202169,5.442959383,17.40064125,20.9232974,11.05948002,29.302603625,265.3646448287996,0
273399.6323,0.992129777,1.987682162,9.828570275,15.94383585,22.12979593,47.53468522,74.49425742,10.04862295,33.61786991,42.01311912,22.34157546,27.760088287000002,177.7194613778884,0
951576.3956,2.101342092,2.078899969,4.794863769,17.05635069,22.44620505,50.0225837,78.01349642,10.84784557,29.40488784,38.5788931,17.83193213,23.930114428,415.57390872446905,0
854337.4034,1.009016813,2.977816995,5.850122943,17.03745653,28.54451566,50.7317993,74.15245198,17.33600965,61.06235524,75.79465185,38.81181937,25.865396468,360.9028090696843,0
542268.5748,1.059349089,0.964019498,4.792588411,16.00754943,12.60726143,54.59153248,76.39717738,11.06087637,34.38515976,45.17155535,22.90502997,21.764157339,267.1808151675449,0
255174.1909,3.003891665,2.958598919,8.137461319,16.01953827,24.53905871,53.18125891,78.38967435,16.38161058,52.54596705,68.15448521,34.67937887,27.115598508,947.2438594246305,1
720653.3197,2.016590443,2.009289313,8.035157289,19.07034031,34.63844855,50.17932791,71.61563161,10.46308865,31.97653045,39.03382521,20.49619397,29.114786912,330.56545700503506,0
1008720.459,0.993422444,0.970258115,4.937446124,15.01234957,11.22383959,54.93510707,76.88269908,3.286423358,6.584185548,7.422200704,4.003655476,20.920053809,46.21673359010845,0
384618.1788,0.984567566,2.000726268,9.912326714,16.19731751,35.97455092,47.71296365,75.64249025,6.915887058,24.69625941,31.04411714,16.6133147,28.110370492,132.82400419287347,0
324991.5931,1.001862252,1.044915621,7.976988897,18.04933775,18.15709476,49.21583487,75.26824351,7.981246114,23.75041028,29.18473242,15.54739805,27.071242268,130.4920125341037,0
954050.7271,1.035336296,2.042693341,6.976626639,18.97964086,24.29939594,49.66919784,73.4045188,17.56036316,59.56955874,74.40337907,38.93784895,27.998960840000002,328.5329611342347,0
851821.9313,1.976166897,2.000593002,6.131494824,19.16576487,37.39671227,49.88744383,74.93432911,12.18287344,42.08574906,53.65995388,26.50287455,27.297852696,477.0345350132585,0
519978.6316,2.990772974,0.973261589,7.962888003,19.94550936,42.04054824,45.69467145,75.28094065,12.15462333,36.87783377,44.02381651,24.76893953,28.881658952,571.4599417692475,0
628220.5586,1.015601971,3.026265624,7.968529951,16.92968982,25.70418394,54.6473927,75.13504364,15.85750607,55.95834913,70.61560929,36.03169533,27.924485394999998,320.29847583512884,0
113862.7617,1.941328431,2.032837311,8.047504756,18.91839631,13.80220543,48.798773,76.30202956,17.42522548,59.01507701,75.31159666,38.7039585,28.998738377,594.9248527633351,0
294061.3067,2.015805691,0.959497859,6.978219107,16.87272546,35.48025967,51.57236341,79.25967743,17.08507906,55.38364663,68.71551045,35.69311509,24.810442426,725.2647251360725,1
230910.1905,2.991013678,3.06655365,8.038879048,16.04824614,28.07448723,53.12365788,74.30959833,22.5623712,71.09295024,88.85068348,45.56350039,27.153678837999998,1214.730807061633,1
635433.3371,3.08169081,2.011684931,10.02190007,14.95611659,20.8311367,43.3568399,76.46351374,7.161201377,23.67081319,29.12790058,15.67365096,26.989701591,389.10062799031385,0
78873.35568,2.979147383,2.995169742,6.033143093,16.12113184,34.1890315,44.06478521,72.42199039,9.808369461,33.33079963,41.44241704,22.0997645,25.149444674999998,570.1152212575062,0
532512.3441,3.012781531,2.970784481,4.925251845,17.02472375,35.43972481,52.61453494,75.12825044,8.449416214,26.43671987,32.69474273,16.94061847,24.920760076,501.9927293037374,0
474104.0739,0.89424818,1.989003485,5.979692257,19.89703892,15.68259166,50.49489778,76.46414616,11.83907354,39.04215414,46.75540306,24.1498969,27.865734662,184.8207967977577,0
794066.3822,3.067204665,1.032030991,5.957014289,15.94605432,14.80809737,53.37796905,70.41679896,16.52334369,48.0800725,60.11515917,30.80799378,22.9350996,943.3946784680792,1
222044.1814,1.992776742,3.050278756,5.089191875,20.11938401,36.57468974,50.2399736,76.87061194,8.004189998,25.74389799,30.50388765,16.38599172,28.258854641,277.7870405626555,0
884407.703,1.947015787,0.978702697,9.138113128,16.04322248,28.93725599,47.85873326,79.74822568,7.915452708,22.46323732,31.22345087,15.4936631,26.160038305,282.97823622063015,0
441733.9395,2.992587147,2.959888364,8.981933418,18.87952802,27.37837577,49.99767294,75.62427939,14.74209376,52.16735661,62.84554133,33.0352765,30.821349802,754.9639335632016,1
154165.9401,2.042304748,0.903277535,5.056629461,19.82142016,42.6871258,44.42296088,77.01925253,14.40212383,43.78935502,56.09608136,28.71368444,25.781327156,546.163693385392,0
499635.0556,3.013885443,2.985915611,5.825562232,18.86126506,29.42213477,42.70656656,73.79745215,15.54489422,51.44047383,60.28327994,32.60412901,27.672742903,774.7739124251635,1
873296.238,2.00833738,3.033747536,8.930365347,15.03031067,36.49378903,44.51974879,76.2326929,4.896260005,13.60916141,19.77596595,9.944639109,26.994423553,170.89916217901086,0
620591.613,2.022127283,1.995438558,7.923474966,15.99878161,24.85079,45.4265508,74.48104408,7.829984332,28.09136788,33.11840213,18.01536752,25.917695134,307.8929442618353,0
432553.1215,3.038362548,0.97588103,8.06740264,18.07317788,28.90165912,48.95659596,76.45541395,10.63040401,35.54315208,44.91378725,23.40025505,27.116461549999997,615.0250890879133,0
295505.7297,1.941961338,1.063637872,8.940280774,14.998602,24.27286261,52.25518554,74.95678629,14.38411072,40.46455472,52.05153928,26.79184469,25.002520646,495.4639090934819,0
266788.8863,2.997138908,3.020484937,8.889100348,19.07842692,33.36286422,51.08031701,74.01515746,2.12119544,5.187314152,8.112022664,4.145317445,30.988012204999997,90.67768555566768,0
952150.3562,0.941974551,3.002924908,4.856274397,18.13377103,29.60204879,51.83145134,75.60874353,8.70583509,30.10658668,37.68817368,18.33652346,25.992970335,169.86220487106542,0
233276.5132,2.064680477,3.001671671,8.047974911,16.89035023,19.36319661,44.86413696,78.72011241,13.88756203,47.37615938,58.23721335,30.97804892,27.939996812,516.8235658287144,0
813597.3203,1.941267146,2.012911267,6.817338719,15.12408678,34.6643186,51.32082758,72.97738792,5.925719431,18.84790722,23.10144002,12.71683311,23.954336766,232.19144148987763,0
801012.9048,1.002084443,3.042762838,4.858794275,16.83995472,20.74806043,42.93979098,77.47808745,13.75945629,46.32080566,56.2057046,29.33503894,24.741511833,269.6824474464516,0
941025.8308,1.929947937,1.000650864,7.081054894,19.95188267,34.13748198,46.8474693,74.13384113,11.39477373,37.2480338,46.01623077,24.29926106,28.033588428,382.62984863632926,0
212075.1422,1.03667115,1.018225992,9.144313322,20.0154673,16.02255872,51.13735237,70.65014521,16.35934577,53.89470264,65.38309962,34.87426209,30.178006614,263.5172650447451,0
495715.2503,1.070327061,0.94208865,5.007045842,20.18623731,24.16299212,57.29514646,74.13849129,11.08219897,40.61963904,49.18000324,26.53320408,26.135371801999998,256.6130799656997,0
296630.2146,2.010967063,2.032236124,6.886742258,15.99129616,22.68091057,54.50528794,74.01054446,19.61263304,64.0675572,80.46316376,41.5239796,24.910274542,800.2304848467263,1
687437.3561,3.005541744,2.007597141,9.901473696,15.92215011,29.42473041,52.55161609,76.93210877,17.19309326,59.11978214,71.74295308,36.46921483,27.831220947,987.4993844290834,1
646305.6039,0.987946986,2.963781098,8.989770714,18.9874237,39.03146635,48.53834775,75.82472543,7.599193706,30.31276257,36.78071399,18.8634615,30.940975512,146.10937487653692,0
453360.797,0.991800284,1.061660012,7.034701928,15.03228538,15.57302623,42.39993018,78.2586286,15.27811679,45.08354903,57.39306244,30.34619034,23.12864732,286.08937859312925,0
256162.2053,3.02063718,1.969997549,6.002421433,18.03594235,24.40626117,54.47518479,76.41514932,13.55915193,49.31448394,61.26839279,31.00166923,26.008361332,895.3821547995983,1
415321.4575,2.977774697,1.095008317,5.001866209,16.95442912,17.74574468,49.06672045,75.08398681,16.04746767,45.21382094,57.5598918,30.09665504,23.051303646,882.9734828821815,1
853457.6519,1.943161849,3.069898886,5.05061984,17.87114362,40.3911486,47.27180843,74.97050279,11.54959216,39.56156034,49.84786421,25.31327496,25.991662346000002,455.05462072259,0
698279.1638,2.960383979,0.990382932,8.965062169,16.92595833,11.28479684,50.76955277,73.62366637,8.309506613,31.15832217,39.95862999,19.86463187,26.881403431,509.2603565291605,0
169549.9824,3.016667377,1.050608891,5.071066789,17.98019149,21.15462829,47.82899149,78.90297045,7.536982951,21.2983633,28.19894315,15.19916345,24.10186717,426.5737975128583,0
936807.6538,1.040402856,1.004922538,9.025851399,17.97914212,44.24503112,51.80432698,72.4191057,19.04669888,64.3234611,80.26928896,40.66723598,28.009916056999998,372.446524759188,0
932125.7637,2.904791347,2.085628896,10.02301843,15.00475428,27.67943785,53.48209058,74.01950902,8.122021249,26.76148329,33.46249746,16.70820028,27.113401606,443.3994587618525,0
508594.1857,2.048446834,0.956103829,7.930124152,19.015924,46.08562491,48.56547538,75.14438323,8.452830181,25.21864968,32.12411805,16.69366531,27.902151981,296.3342531063605,0
884874.1513,2.080849274,1.042153188,9.076434087,15.91421962,20.51336885,47.85779372,77.46950978,5.205884255,11.59618831,14.25498771,7.567053402,26.032806895,141.45704732437574,0
94875.8121,1.98503346,0.951017481,9.011608842,15.97924043,35.1995018,49.97718612,74.74025515,10.2703927,29.03069749,37.58293873,18.99105263,25.941866753,354.3504802716339,0
510709.5258,1.056498595,3.024710395,10.05266701,17.07238665,26.06514119,52.91153916,77.10515746,10.95971515,31.63488863,38.97941844,21.30912532,30.149764055,174.68985097191916,0
586546.6584,2.935888162,1.949813871,9.028385441,18.88215382,12.18526331,52.73283163,74.7626398,14.49273863,47.99066589,59.22303056,30.70966282,29.860353132,702.5412470029723,1
462592.7106,0.983006491,3.00338498,9.032404722,18.96168447,34.11294941,51.00349647,77.66831388,7.67040094,22.55189359,29.88973773,14.38559543,30.997474172000004,118.85850628272038,0
519299.4183,2.985604903,1.02099194,7.994526048,16.87685418,39.27957629,52.75245747,75.40677609,10.11982189,37.51173625,47.92083414,24.99178637,25.892372167999998,691.6496160984523,1
203727.6065,2.967938963,1.050929436,10.13359455,20.11739693,34.7888706,58.14075907,75.39486336,9.455300443,29.51856019,37.39270185,19.19097349,31.301920916,461.8374308689211,0
174268.4756,2.005553749,1.023840467,9.00226981,18.19376896,27.66049579,50.35388803,76.79718843,19.72702272,68.29606328,84.53813171,43.66413739,28.219879237,746.1298796866689,1
274503.6179,1.99660012,3.022431981,8.19274148,14.99325448,20.67850505,51.07563395,73.20593072,17.40443496,59.00630796,74.75127196,38.6821622,26.208427941,675.3722343523401,1
107700.7755,0.957251104,2.958061106,6.924850663,15.96386981,27.55731847,48.68203296,75.11843504,13.27031754,42.52788,52.00578777,26.89742698,25.846781579,235.94381878991294,0
305452.4111,1.98038211,1.969676431,7.077165004,19.97747532,42.5954111,42.4484274,77.1873994,8.765169761,29.95558756,40.05590726,19.80083263,29.024316755,323.87828378041905,0
338711.2992,0.967221233,2.03561879,6.91635365,20.04642239,21.69712186,46.4686083,74.32943505,11.05561344,35.69710054,44.87603581,23.48447887,28.99839483,175.395611683843,0
600040.942,2.986890945,2.966544672,4.944125112,16.91333969,25.30970229,47.02611712,76.77450036,11.03156131,30.55771259,41.79135842,20.84758207,24.824009474,593.3960579909145,0
753839.5534,2.883693713,0.976590805,5.18250439,14.92918509,20.16892687,55.33556318,74.92310485,9.380550707,31.37413588,39.62878535,20.18605752,21.088280285,670.2383110069061,1
529960.198,1.946324942,1.984321404,10.07249338,15.07462616,23.63801112,47.41537268,74.86023039,16.02189836,56.87379705,68.31353546,35.73988118,27.131440943999998,588.7982282079471,0
895500.18,1.99742905,3.01654818,4.970466761,19.91881083,23.30858593,52.26910257,73.34664917,7.529926113,29.3451533,35.42503607,18.45673406,27.905825771000003,308.9932157917938,0
119515.5084,2.060467898,2.939267486,8.076065107,19.99946107,31.97802362,50.10571287,71.19075194,17.74406683,57.75600637,72.81690711,37.13538784,31.014793663,575.5423205178505,0
378546.5779,3.026102638,2.02193882,5.156163807,15.074589,32.2924447,53.35990227,74.14122412,9.180665495,31.22908033,38.41518292,20.29800811,22.252691627,655.150595142002,1
164823.5675,2.944259316,1.042023512,10.09220113,15.92793793,42.79119892,51.72323196,76.92075324,5.785097916,22.74392914,29.29790068,-31.37691479,27.062162572,398.94467609945445,0
138377.3686,1.042978148,0.95662118,4.811549413,16.00710311,11.95554536,50.02186567,73.31980532,16.083591,55.66842055,69.76669792,35.8987042,21.775273703,389.243963525256,0
221598.9875,3.007698568,1.036061379,6.982596923,20.05125545,12.86420579,53.20505101,76.1127243,14.56018407,48.16700861,58.733617,30.52474709,28.069913751999998,774.7561536902743,1
952593.1895,1.018190962,0.957034497,9.929706583,16.92693981,14.2599216,47.96743025,76.57518907,12.83639665,40.10493376,50.28799276,26.87049954,27.81368089,219.0588860988812,0
703789.5712,1.948646403,1.986019326,5.970226835,16.04724121,26.8330513,49.22192321,73.18461523,16.74221419,56.35274118,67.8963545,34.29606995,24.003487371,666.470422169675,1
439855.8482,1.044050236,0.984407198,5.04413927,14.99747019,12.17349624,51.46118778,74.28317374,9.282005177,31.7421393,40.02106665,21.17522626,21.026016658,235.348395293125,0
779450.5151,0.957910696,2.937463625,6.095309001,15.87850458,39.18340121,50.70060814,74.11788972,17.96034451,55.23286923,68.40374599,35.21987604,24.911277206,331.11002905428603,0
819202.39,2.9386941,3.028674436,8.068877664,14.83016149,30.5914439,57.05041319,77.7722049,17.22981563,55.9404655,67.42466568,35.6736734,25.927713590000003,1017.1765714884651,1
895282.3869,1.991151299,1.982797435,8.919486213,16.98228171,30.94885803,47.34259532,74.21826373,13.25695288,44.81929945,55.98382174,28.80925109,27.884565358,478.5435745233224,0
969613.1725,2.022341013,1.009989159,6.983818354,14.77525132,10.25806543,54.30337656,76.28731012,10.87667932,34.84212296,44.6233751,23.11814378,22.769058833000003,481.3359235085841,0
604401.7395,0.928821387,0.963266979,9.872014122,17.9048726,24.81299105,46.42615878,74.35800687,15.21781584,49.96226974,65.49102152,32.24822755,28.740153701,245.6695882894045,0
337847.7949,3.01021848,2.022053539,10.04895492,18.88561366,35.6991997,47.43347495,72.72823736,5.177713332,20.34607819,24.64115238,11.92706238,30.956622119000002,286.46824282302373,0
933715.3021,2.043782937,0.997341904,6.027495583,15.88671071,15.65657727,44.19900958,76.87673821,10.23758884,34.05257081,42.27698105,22.36940922,22.911548197,439.45384277669484,0
875492.179,1.921588382,1.973372393,6.078599654,20.02300234,33.29074756,45.58518638,74.4071549,12.77241626,42.10098463,53.17125498,26.54124593,28.074974387,432.19648736362655,0
739424.5634,2.948726604,0.989939935,9.944248097,15.9110966,49.93038326,53.27686656,74.02247693,13.90531293,45.87917921,60.06019906,30.36683086,26.845284632000002,834.2132619145016,1
904216.6496,1.037393308,2.025900627,9.892609723,17.95518821,37.43373274,49.02520655,77.57872169,22.46359821,74.43194052,94.50615481,48.25265304,29.87369856,412.13195579303107,0
210490.1601,1.995879088,2.051068645,10.12282503,17.00248329,18.61212913,45.3937671,75.79429119,11.15547013,35.65844483,44.75814794,22.55307676,29.176376965,357.7712140291485,0
206744.6364,0.994659105,2.032633824,8.889434709,18.0277376,22.53689089,52.34792223,72.86374819,17.27428948,58.63529585,72.15682401,37.18215461,28.949806132999996,300.7616107365581,0
764819.8594,3.03092888,1.996236666,4.992193375,15.08127195,35.72110169,43.55915284,75.61101745,14.08253271,43.27869637,52.89331572,27.2828391,22.069701991,878.46566718736,1
576973.7418,0.987649579,2.071118705,10.02379419,15.99708047,29.52819283,46.29410604,75.77602807,8.937612147,30.40438028,36.48376475,20.29910678,28.091993365,156.68385959506725,0
628016.9851,2.932508653,0.999012152,6.095203574,19.99292592,32.68459006,49.11813641,73.93520437,5.4495526,22.77336193,28.02783517,13.29884161,27.087141646,365.2197768301765,0
192492.361,1.992155482,1.030907675,7.147583388,15.96438712,46.18531546,50.76097481,73.06602835,7.640853979,25.97585734,32.81185312,17.05359078,24.142878183,336.45155463258044,0
367578.9648,1.989255257,3.010546902,9.908144192,15.97269562,30.73733504,47.58197848,77.54194617,9.807268837,31.97998196,41.13378325,20.76593944,28.891386714,345.85854855838977,0
390228.8015,3.060916664,1.051407221,5.998931464,17.9592659,25.49398713,47.05733168,73.95382189,17.0922831,56.32970757,69.65690578,35.91954279,25.009604584999998,1009.666298219008,1
345249.5582,1.950034186,2.958263221,5.052180756,15.04047125,21.00295003,44.9349734,73.40503631,12.63660225,43.01016556,53.15961442,27.6198442,23.050915227,517.2599771177278,0
446710.9151,2.066707841,2.020358118,9.977572977,18.07311147,21.44547879,51.74247805,77.43855477,11.04009876,37.31998648,45.08997397,24.17325972,30.071042565,389.7666029235291,0
550642.6,2.008561581,1.940021449,5.909713742,17.96215514,26.45365728,36.99838767,73.19943597,9.361999247,32.50972124,41.18347607,21.14172432,25.811890331,348.2703868513118,0
967467.587,2.08683989,2.930047079,7.017988646,17.13640834,15.56772893,55.36381422,73.5300767,13.37715307,42.31668876,54.05017533,27.59184478,27.084444065,503.7951834496044,0
335088.0256,1.059076341,1.064558374,5.971324568,16.97282933,45.95295679,48.32850433,76.40459308,5.024299179,17.80116219,19.12582823,10.25089268,24.008712272,113.02265901251891,0
844342.993,2.021699017,1.968645652,10.08283419,19.02249629,25.45764998,52.69832317,77.4806143,13.32155424,39.38751098,49.62394091,26.0366509,31.073976132,408.098241035908,0
963755.1574,2.052838227,3.008786039,9.999991021,17.09877182,18.38455422,47.94990343,74.86296174,13.85113561,43.33592545,55.61048866,27.31838093,30.10754888,443.81147615766463,0
667690.4416,2.057342617,0.972083185,5.914826608,16.047029,14.41612538,50.38488701,76.77100547,9.993250054,32.04927805,40.94134269,20.16937718,22.933938793,440.622250419937,0
225756.221,0.923789042,1.940347511,9.031248651,16.06580786,15.29780435,50.52826269,73.72782427,13.48278663,44.93662838,57.38650395,29.43815566,27.037404022,230.2750102812735,0
258592.4966,3.004732934,1.00578067,7.985941193,18.05311238,13.36312648,51.37724008,76.68788375,8.563470988,24.6260967,28.21261811,14.45550959,27.044834243000004,394.19321510526004,0
